elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
13.8065,6.37698,3.18849,2.48273,0.759901,5.19586
13.854,3.87549,1.93775,2.47764,0.758158,5.19586
13.9038,3.56984,1.78492,2.47123,0.757551,5.19586
13.9548,4.61388,2.30694,2.46972,0.75423,5.19586
14.0047,4.52876,2.26438,2.46785,0.751047,5.19586
14.0547,4.49347,2.24674,2.46586,0.747948,5.19586
14.1041,3.88908,1.94454,2.46121,0.746215,5.19586
14.154,3.79896,1.89948,2.45624,0.744766,5.19586
14.2036,3.50475,1.75238,2.45006,0.744391,5.19586
14.2539,3.59058,1.79529,2.44437,0.743637,5.19586
14.3041,3.8743,1.93715,2.44,0.741908,5.19586
14.3548,4.55737,2.27869,2.43862,0.73888,5.19586
14.4052,4.9603,2.48015,2.43897,0.735752,5.19586
14.4537,3.5007,1.75035,2.43318,0.735346,5.19586
14.5049,4.65035,2.32518,2.43228,0.732341,5.19586
14.5548,4.65727,2.32863,2.43143,0.729369,5.19586
14.6055,5.29051,2.64525,2.43318,0.72663,5.19586
14.6555,5.28312,2.64156,2.43487,0.723912,5.19586
14.7055,5.22947,2.61474,2.43632,0.721166,5.19586
14.7556,5.37181,2.6859,2.43832,0.71862,5.19586
14.8046,4.34351,2.17175,2.4362,0.716153,5.19586
14.8554,5.22041,2.61021,2.43757,0.713494,5.19586
14.9056,5.48029,2.74014,2.43994,0.7112,5.19586
14.9547,4.4229,2.21145,2.43817,0.708722,5.19586
15.0055,5.3544,2.6772,2.44001,0.706299,5.19586
15.0568,6.74033,3.37017,2.44711,0.708241,5.19586
15.1053,5.07188,2.53594,2.44778,0.705595,5.19586
15.1574,7.09176,3.54588,2.45603,0.709309,5.19586
15.2052,4.96173,2.48086,2.45622,0.706661,5.19586
15.2548,4.58455,2.29228,2.45501,0.704179,5.19586
15.3038,3.64327,1.82164,2.45035,0.703669,5.19586
15.3543,4.10652,2.05326,2.44745,0.70191,5.19586
15.4052,4.90713,2.45357,2.44749,0.699363,5.19586
15.4555,5.39255,2.69628,2.44928,0.697159,5.19586
15.5039,3.68738,1.84369,2.44496,0.696535,5.19586
15.554,3.83925,1.91963,2.44123,0.695459,5.19586
15.6039,3.61085,1.80542,2.43676,0.695042,5.19586
15.6556,5.43165,2.71583,2.43871,0.692998,5.19586
15.7039,3.61633,1.80817,2.43433,0.69257,5.19586
15.7553,5.10097,2.55048,2.43513,0.690245,5.19586
15.8051,4.83942,2.41971,2.43502,0.687878,5.19586
15.8593,9.10139,4.5507,2.44942,0.707248,5.19586
15.9048,4.59027,2.29514,2.44837,0.704968,5.19586
15.9568,6.56676,3.28338,2.45398,0.705898,5.19586
16.0059,5.68795,2.84398,2.45658,0.704257,5.19586
16.0579,7.58743,3.79372,2.46543,0.71025,5.19586
16.1052,5.03659,2.5183,2.46578,0.707923,5.19586
16.1543,4.08983,2.04492,2.46303,0.70642,5.19586
16.2051,4.82917,2.41458,2.46272,0.704133,5.19586
16.2564,6.19364,3.09682,2.46681,0.703692,5.19586
16.3059,5.66769,2.83384,2.46916,0.702044,5.19586
16.3545,4.35948,2.17974,2.46732,0.700184,5.19586
16.4125,12.3048,6.15239,2.49064,0.756676,5.20742
16.4563,6.15358,3.07679,2.49433,0.755714,5.20742
16.5046,4.4713,2.23565,2.49271,0.753625,5.20742
16.5551,4.97794,2.48897,2.49269,0.751281,5.20742
16.6041,3.80683,1.90341,2.48905,0.750379,5.20742
16.6551,4.81129,2.40564,2.48854,0.748102,5.20742
16.7049,4.66847,2.33424,2.4876,0.745915,5.20742
16.7555,5.31673,2.65837,2.48863,0.743769,5.20742
16.8046,4.41337,2.20668,2.48693,0.741846,5.20742
16.8573,7.06291,3.53146,2.49319,0.743999,5.20742
16.9045,4.37665,2.18832,2.49137,0.742152,5.20742
16.9547,4.54926,2.27463,2.49009,0.74014,5.20742
17.0077,7.43413,3.71706,2.49731,0.743901,5.20742
17.0543,4.0319,2.01595,2.49449,0.74263,5.20742
17.1059,5.6963,2.84815,2.49655,0.740956,5.20742
17.1553,5.01537,2.50769,2.49661,0.738812,5.20742
17.2045,4.31252,2.15626,2.49466,0.737135,5.20742
17.2545,4.2448,2.1224,2.49253,0.735561,5.20742
