elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
18.7057,5.58901,2.7945,2.61893,0.769917,5.56517
18.7537,3.50952,1.75476,2.61372,0.770502,5.56517
18.8039,3.73816,1.86908,2.60926,0.770336,5.56517
18.8539,3.80373,1.90187,2.60505,0.769966,5.56517
18.9041,3.96371,1.98185,2.60137,0.769171,5.56517
18.9542,4.02689,2.01344,2.59791,0.768222,5.56517
19.0042,4.02403,2.01201,2.59448,0.767274,5.56517
19.0567,6.47569,3.23784,2.59822,0.766602,5.56517
19.104,3.84974,1.92487,2.59433,0.766086,5.56517
19.1537,3.48783,1.74391,2.58944,0.766581,5.56517
19.2041,3.91984,1.95992,2.58584,0.765859,5.56517
19.2543,4.17256,2.08628,2.58301,0.764603,5.56517
19.3102,10.0698,5.03492,2.59686,0.784276,5.56517
19.3549,4.77171,2.38585,2.59567,0.782229,5.56517
19.4049,4.67658,2.33829,2.59424,0.780277,5.56517
19.4545,4.34446,2.17223,2.59189,0.778738,5.56517
19.5035,3.30472,1.65236,2.5867,0.7797,5.56517
19.5539,3.72314,1.86157,2.58272,0.779401,5.56517
19.6052,5.03302,2.51651,2.58235,0.777284,5.56517
19.6546,4.31871,2.15936,2.58006,0.775792,5.56517
19.7037,3.46184,1.73092,2.57547,0.776194,5.56517
19.7543,4.10509,2.05255,2.57265,0.775048,5.56517
19.8034,3.14283,1.57142,2.5673,0.776414,5.56517
19.8539,3.70049,1.85025,2.56349,0.776101,5.56517
19.9037,3.56627,1.78313,2.55936,0.776113,5.56517
19.9539,3.74746,1.87373,2.55575,0.775656,5.56517
20.0057,5.60141,2.8007,2.55703,0.773825,5.56517
20.0547,4.50087,2.25043,2.55543,0.772122,5.56517
20.104,3.81041,1.9052,2.55207,0.771533,5.56517
20.1542,4.07219,2.03609,2.54941,0.770429,5.56517
20.2059,5.72181,2.8609,2.551,0.768773,5.56517
20.2545,4.32491,2.16246,2.54902,0.767308,5.56517
20.3042,4.05312,2.02656,2.54637,0.766259,5.56517
20.3549,4.73595,2.36797,2.54547,0.764426,5.56517
20.4038,3.57628,1.78814,2.54166,0.764381,5.56517
20.4541,3.93152,1.96576,2.53878,0.763549,5.56517
20.5044,4.19331,2.09665,2.53658,0.762282,5.36537
20.5543,4.11272,2.05636,2.53421,0.761139,5.36537
20.6044,4.15421,2.0771,2.53195,0.759937,5.36537
20.6549,4.65369,2.32685,2.53095,0.758207,5.36537
20.706,5.82004,2.91002,2.5328,0.756816,5.36537
20.7546,4.4446,2.2223,2.53129,0.755286,5.36537
20.8057,5.49436,2.74718,2.53233,0.753608,5.36537
20.854,3.80468,1.90234,2.5293,0.753056,5.36537
20.9037,3.45469,1.72734,2.52547,0.753288,5.36537
