elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
14.0596,9.43828,4.71914,3.79438,5.48474,53.182
14.1132,13.0079,6.50394,3.8229,5.4628,53.182
14.1571,6.97613,3.48806,3.81941,5.43438,53.182
14.2079,7.74956,3.87478,3.81998,5.40629,53.182
14.2572,7.05147,3.52573,3.81698,5.37872,53.182
14.3034,3.18217,1.59109,3.7945,5.35611,53.182
14.3541,3.87239,1.9362,3.77591,5.33247,53.182
14.4135,13.3262,6.66308,3.8045,5.3137,9.34362
14.4598,9.4409,4.72045,3.81348,5.28836,9.34362
14.5034,3.22938,1.61469,3.79213,5.26704,9.34362
14.5553,5.05543,2.52771,3.77997,5.24311,9.34362
14.6067,6.52218,3.26109,3.77503,5.21833,9.34362
14.6534,3.26228,1.63114,3.75481,5.19779,9.34362
14.7046,4.44221,2.22111,3.74047,5.17555,9.34362
14.7612,10.9856,5.49281,3.7567,5.15426,9.34362
14.8157,15.4855,7.74276,3.79327,5.14462,9.34362
14.8545,4.19593,2.09796,3.77786,5.12371,9.34362
14.9237,23.5453,11.7726,3.84988,5.15621,11.7726
14.9697,19.5692,9.78458,3.90287,5.16341,11.7726
15.0157,15.4965,7.74825,3.9369,5.15311,11.7726
15.0666,16.3591,8.17955,3.97412,5.14569,11.7726
15.1043,4.11415,2.05708,3.95745,5.12636,11.7726
15.154,3.8023,1.90115,3.93972,5.10776,11.7726
15.2049,4.77171,2.38585,3.92644,5.08789,11.7726
15.2541,3.85165,1.92583,3.90948,5.06961,11.7726
15.3114,11.0369,5.51844,3.923,5.0504,11.7726
15.3545,4.36044,2.18022,3.90848,5.0318,11.7726
15.4037,3.51763,1.75881,3.89072,5.01475,11.7726
15.455,4.86684,2.43342,3.87877,4.99588,11.7726
15.5034,3.21674,1.60837,3.86031,4.9797,11.7726
15.6584,108.22,54.1099,4.26555,6.69301,53.182
15.7052,5.03898,2.51949,4.25158,6.668,53.182
15.764,13.8545,6.92725,4.27282,6.64573,53.182
15.8093,9.10664,4.55332,4.27503,6.61956,53.182
15.8542,3.97229,1.98615,4.25714,6.59673,53.182
15.9043,4.1697,2.08485,4.2403,6.57387,53.182
15.9543,4.18162,2.09081,4.22377,6.55123,53.182
16.0063,6.12879,3.06439,4.21492,6.52696,53.182
16.0538,3.62539,1.8127,4.19672,6.50552,53.182
16.1036,3.41129,1.70565,4.17799,6.48459,53.182
16.165,14.7703,7.38513,4.20193,6.46624,53.182
16.2063,6.17385,3.08692,4.19367,6.44296,53.182
16.2551,4.95768,2.47884,4.18106,6.4209,53.182
16.304,3.80421,1.9021,4.16442,6.40036,53.182
16.3564,6.20961,3.10481,4.15674,6.37776,53.182
16.4195,19.2773,9.63867,4.19618,6.37165,53.182
16.465,14.8489,7.42447,4.21924,6.35467,53.182
16.5065,6.36148,3.18074,4.21188,6.33269,53.182
16.5539,3.73936,1.86968,4.19538,6.31339,53.182
16.6035,3.2711,1.63555,4.17748,6.2949,53.182
16.6604,10.2615,5.13077,4.1841,6.2735,53.182
16.7033,3.14283,1.57142,4.16608,6.25557,53.182
16.756,5.74684,2.87342,4.15723,6.23502,53.182
16.8035,3.29137,1.64568,4.14014,6.2172,53.182
16.8569,6.68192,3.34096,4.13474,6.19651,53.182
16.9113,11.1389,5.56946,4.14437,6.17679,53.182
16.9581,7.91025,3.95513,4.14311,6.15619,53.182
17.0064,6.18339,3.09169,4.13615,6.13636,53.182
