elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
8.65241,2.24018,1.12009,1.28531,0.397451,2.24376
8.70377,3.52788,1.76394,1.28978,0.398262,2.24376
8.75319,3.01838,1.50919,1.29181,0.39697,2.24376
8.80242,2.30598,1.15299,1.29054,0.395366,2.24376
8.852,1.88398,0.941992,1.28737,0.394953,2.24376
8.90194,1.75118,0.875592,1.28366,0.39509,2.24376
8.95372,3.5727,1.78635,1.28815,0.396155,2.24376
9.00376,3.61514,1.80757,1.29274,0.397387,2.24376
9.05283,2.6865,1.34325,1.29319,0.395668,2.24376
9.10229,2.08664,1.04332,1.29101,0.394627,2.24376
9.15192,1.75738,0.878692,1.28746,0.394767,2.24376
9.20271,2.58565,1.29282,1.28751,0.393076,2.24376
9.25328,3.10493,1.55246,1.28975,0.39216,2.24376
9.3025,2.31123,1.15561,1.28862,0.390701,2.24376
9.35187,1.78313,0.891566,1.28531,0.39074,2.24376
9.40189,1.76096,0.88048,1.28197,0.390844,2.24376
9.45286,2.65288,1.32644,1.28233,0.38926,2.24376
9.50403,3.84235,1.92118,1.28753,0.391896,2.24376
9.55383,3.63088,1.81544,1.29178,0.393158,2.24376
9.60271,2.47049,1.23525,1.29133,0.391615,2.24376
9.65197,1.80101,0.900507,1.28823,0.391596,2.24376
9.70193,1.81246,0.906229,1.28522,0.39151,2.24376
9.75459,4.34375,2.17187,1.29215,0.397714,2.24376
9.80326,3.06916,1.53458,1.29403,0.39674,2.24376
9.85255,2.28119,1.14059,1.29285,0.395438,2.24376
9.90205,1.88351,0.941753,1.29017,0.395109,2.24376
9.95203,1.82295,0.911474,1.2873,0.394977,2.24376
10.0029,2.71893,1.35946,1.28784,0.393539,2.24376
10.0542,3.9382,1.9691,1.29293,0.396427,2.24376
10.1031,2.95401,1.477,1.29429,0.395272,2.24376
10.1525,2.34509,1.17254,1.29339,0.393953,2.24376
10.2021,1.89614,0.948071,1.29087,0.393612,2.24376
10.2519,1.78218,0.891089,1.28798,0.393646,2.24376
10.3025,2.29549,1.14775,1.28697,0.392407,2.24376
10.3546,4.4086,2.2043,1.29352,0.398561,2.24376
10.4036,3.28851,1.64425,1.29601,0.398234,2.24376
10.4525,2.32387,1.16193,1.29506,0.396988,2.24376
10.502,1.83201,0.916004,1.29241,0.396857,2.24376
10.5519,1.79052,0.895262,1.28965,0.396849,2.24376
10.604,3.87692,1.93846,1.29413,0.399107,2.24376
10.6531,2.89989,1.44994,1.2952,0.397945,2.24376
10.7026,2.38204,1.19102,1.29449,0.396682,2.24376
10.7519,1.78933,0.894666,1.29179,0.396694,2.24376
10.8019,1.73783,0.868917,1.28895,0.396865,2.24376
10.8524,2.32506,1.16253,1.28811,0.395674,2.24376
10.9043,4.15468,2.07734,1.29333,0.399523,2.24376
10.9534,3.30091,1.65045,1.29568,0.399252,2.24376
11.0025,2.36154,1.18077,1.29493,0.398053,2.24376
11.052,1.82867,0.914335,1.29246,0.397934,2.24376
11.102,1.8003,0.900149,1.28993,0.39789,2.24376
11.1539,3.79705,1.89853,1.29383,0.399576,2.24376
11.2039,3.74317,1.87159,1.29751,0.400944,2.24376
11.2526,2.40135,1.20068,1.2969,0.399747,2.24376
11.302,1.79672,0.898361,1.29439,0.399732,2.24376
11.352,1.74642,0.873208,1.29176,0.399861,2.24376
11.4022,2.07472,1.03736,1.29018,0.399118,2.24376
11.4536,3.54052,1.77026,1.29314,0.399657,2.24376
11.5037,3.54576,1.77288,1.29608,0.400186,2.24376
11.5524,2.19202,1.09601,1.29486,0.399268,2.24376
11.6019,1.755,0.8775,1.29233,0.399372,2.24376
11.6519,1.75405,0.877023,1.28983,0.399462,2.24376
11.7039,3.77917,1.88959,1.29342,0.400944,2.24376
11.7531,2.92182,1.46091,1.29442,0.399956,2.24376
11.8024,2.16413,1.08206,1.29316,0.399103,2.24376
11.8519,1.78432,0.892162,1.29081,0.399108,2.24376
